pind,arm,snv_offset,correct
985,NW-flex,10,1.0
985,BWA-no-clip,2,0.8454545454545455
985,BWA-std,2,0.13636363636363635
985,NW-flex,2,1.0
985,BWA-no-clip,3,0.8545454545454545
985,BWA-std,3,0.14545454545454545
985,NW-flex,3,1.0
985,BWA-no-clip,5,0.8909090909090909
985,BWA-std,5,0.2
985,NW-flex,5,1.0
985,BWA-no-clip,-1,0.9181818181818182
985,BWA-std,-1,0.41818181818181815
985,NW-flex,-1,1.0
986,BWA-no-clip,0,0.5636363636363636
986,BWA-std,0,0.10909090909090909
986,NW-flex,0,0.9
986,BWA-no-clip,1,0.7454545454545455
986,BWA-std,1,0.12727272727272726
986,NW-flex,1,1.0
986,BWA-no-clip,10,0.8909090909090909
986,BWA-std,10,0.41818181818181815
986,NW-flex,10,1.0
986,BWA-no-clip,2,0.8636363636363636
986,BWA-std,2,0.13636363636363635
986,NW-flex,2,1.0
986,BWA-no-clip,3,0.7909090909090909
986,BWA-std,3,0.14545454545454545
986,NW-flex,3,1.0
986,BWA-no-clip,5,0.8545454545454545
986,BWA-std,5,0.2
986,NW-flex,5,1.0
986,BWA-no-clip,-1,0.8909090909090909
986,BWA-std,-1,0.41818181818181815
986,NW-flex,-1,1.0
987,BWA-no-clip,0,0.43636363636363634
987,BWA-std,0,0.12727272727272726
987,NW-flex,0,1.0
987,BWA-no-clip,1,0.5454545454545454
987,BWA-std,1,0.12727272727272726
987,NW-flex,1,1.0
987,BWA-no-clip,10,0.6151515151515151
987,BWA-std,10,0.4
987,NW-flex,10,1.0
987,BWA-no-clip,2,0.4818181818181818
987,BWA-std,2,0.12727272727272726
987,NW-flex,2,1.0
987,BWA-no-clip,3,0.5424242424242425
987,BWA-std,3,0.13636363636363635
987,NW-flex,3,1.0
987,BWA-no-clip,5,0.6151515151515151
987,BWA-std,5,0.18181818181818182
987,NW-flex,5,1.0
987,BWA-no-clip,-1,0.6151515151515151
987,BWA-std,-1,0.4
987,NW-flex,-1,1.0
988,BWA-no-clip,0,0.5363636363636364
988,BWA-std,0,0.10909090909090909
988,NW-flex,0,0.9
988,BWA-no-clip,1,0.6909090909090909
988,BWA-std,1,0.12727272727272726
988,NW-flex,1,1.0
988,BWA-no-clip,10,0.8181818181818182
988,BWA-std,10,0.41818181818181815
988,NW-flex,10,1.0
988,BWA-no-clip,2,0.7363636363636363
988,BWA-std,2,0.13636363636363635
988,NW-flex,2,1.0
988,BWA-no-clip,3,0.7181818181818181
988,BWA-std,3,0.14545454545454545
988,NW-flex,3,1.0
988,BWA-no-clip,5,0.7909090909090909
988,BWA-std,5,0.2
988,NW-flex,5,1.0
988,BWA-no-clip,-1,0.8181818181818182
988,BWA-std,-1,0.41818181818181815
988,NW-flex,-1,1.0
989,BWA-no-clip,0,0.4636363636363636
989,BWA-std,0,0.10909090909090909
989,NW-flex,0,0.8
989,BWA-no-clip,1,0.6363636363636364
989,BWA-std,1,0.12727272727272726
989,NW-flex,1,1.0
989,BWA-no-clip,10,0.8454545454545455
989,BWA-std,10,0.4090909090909091
989,NW-flex,10,1.0
989,BWA-no-clip,2,0.6818181818181818
989,BWA-std,2,0.12727272727272726
989,NW-flex,2,1.0
989,BWA-no-clip,3,0.7636363636363637
989,BWA-std,3,0.13636363636363635
989,NW-flex,3,1.0
989,BWA-no-clip,5,0.7
989,BWA-std,5,0.19090909090909092
989,NW-flex,5,1.0
989,BWA-no-clip,-1,0.8454545454545455
989,BWA-std,-1,0.4090909090909091
989,NW-flex,-1,1.0
990,BWA-no-clip,0,0.7363636363636363
990,BWA-std,0,0.12727272727272726
990,NW-flex,0,1.0
990,BWA-no-clip,1,0.7909090909090909
990,BWA-std,1,0.12727272727272726
990,NW-flex,1,1.0
990,BWA-no-clip,10,0.8818181818181818
990,BWA-std,10,0.41818181818181815
990,NW-flex,10,1.0
990,BWA-no-clip,2,0.7181818181818181
990,BWA-std,2,0.13636363636363635
990,NW-flex,2,1.0
990,BWA-no-clip,3,0.7727272727272727
990,BWA-std,3,0.14545454545454545
990,NW-flex,3,1.0
990,BWA-no-clip,5,0.8727272727272727
990,BWA-std,5,0.2
990,NW-flex,5,1.0
990,BWA-no-clip,-1,0.8818181818181818
990,BWA-std,-1,0.41818181818181815
990,NW-flex,-1,1.0
991,BWA-no-clip,0,0.5545454545454546
991,BWA-std,0,0.12727272727272726
991,NW-flex,0,1.0
991,BWA-no-clip,1,0.5636363636363636
991,BWA-std,1,0.12727272727272726
991,NW-flex,1,1.0
991,BWA-no-clip,10,0.8181818181818182
991,BWA-std,10,0.41818181818181815
991,NW-flex,10,1.0
991,BWA-no-clip,2,0.5
991,BWA-std,2,0.13636363636363635
991,NW-flex,2,0.996969696969697
991,BWA-no-clip,3,0.5454545454545454
991,BWA-std,3,0.14545454545454545
991,NW-flex,3,1.0
991,BWA-no-clip,5,0.7454545454545455
991,BWA-std,5,0.2
991,NW-flex,5,1.0
991,BWA-no-clip,-1,0.8181818181818182
991,BWA-std,-1,0.41818181818181815
991,NW-flex,-1,1.0
992,BWA-no-clip,0,0.5272727272727272
992,BWA-std,0,0.10909090909090909
992,NW-flex,0,0.9
992,BWA-no-clip,1,0.7272727272727273
992,BWA-std,1,0.12727272727272726
992,NW-flex,1,1.0
992,BWA-no-clip,10,0.9
992,BWA-std,10,0.41818181818181815
992,NW-flex,10,1.0
992,BWA-no-clip,2,0.8
992,BWA-std,2,0.13636363636363635
992,NW-flex,2,1.0
992,BWA-no-clip,3,0.7636363636363637
992,BWA-std,3,0.14545454545454545
992,NW-flex,3,1.0
992,BWA-no-clip,5,0.8909090909090909
992,BWA-std,5,0.2
992,NW-flex,5,1.0
992,BWA-no-clip,-1,0.9
992,BWA-std,-1,0.41818181818181815
992,NW-flex,-1,1.0
993,BWA-no-clip,0,0.6181818181818182
993,BWA-std,0,0.12727272727272726
993,NW-flex,0,1.0
993,BWA-no-clip,1,0.6909090909090909
993,BWA-std,1,0.12727272727272726
993,NW-flex,1,1.0
993,BWA-no-clip,10,0.8454545454545455
993,BWA-std,10,0.41818181818181815
993,NW-flex,10,1.0
993,BWA-no-clip,2,0.7454545454545455
993,BWA-std,2,0.13636363636363635
993,NW-flex,2,1.0
993,BWA-no-clip,3,0.8363636363636363
993,BWA-std,3,0.14545454545454545
993,NW-flex,3,1.0
993,BWA-no-clip,5,0.7727272727272727
993,BWA-std,5,0.2
993,NW-flex,5,1.0
993,BWA-no-clip,-1,0.8454545454545455
993,BWA-std,-1,0.41818181818181815
993,NW-flex,-1,1.0
994,BWA-no-clip,0,0.7
994,BWA-std,0,0.12727272727272726
994,NW-flex,0,1.0
994,BWA-no-clip,1,0.6878787878787879
994,BWA-std,1,0.12727272727272726
994,NW-flex,1,0.9030303030303031
994,BWA-no-clip,10,0.8181818181818182
994,BWA-std,10,0.4090909090909091
994,NW-flex,10,1.0
994,BWA-no-clip,2,0.7090909090909091
994,BWA-std,2,0.12727272727272726
994,NW-flex,2,1.0
994,BWA-no-clip,3,0.7181818181818181
994,BWA-std,3,0.13636363636363635
994,NW-flex,3,1.0
994,BWA-no-clip,5,0.7909090909090909
994,BWA-std,5,0.19090909090909092
994,NW-flex,5,1.0
994,BWA-no-clip,-1,0.8181818181818182
994,BWA-std,-1,0.4090909090909091
994,NW-flex,-1,1.0
995,BWA-no-clip,0,0.5818181818181818
995,BWA-std,0,0.10909090909090909
995,NW-flex,0,0.9
995,BWA-no-clip,1,0.7787878787878788
995,BWA-std,1,0.12727272727272726
995,NW-flex,1,1.0
995,BWA-no-clip,10,0.9090909090909091
995,BWA-std,10,0.41818181818181815
995,NW-flex,10,1.0
995,BWA-no-clip,2,0.8272727272727273
995,BWA-std,2,0.13636363636363635
995,NW-flex,2,1.0
995,BWA-no-clip,3,0.8454545454545455
995,BWA-std,3,0.14545454545454545
995,NW-flex,3,1.0
995,BWA-no-clip,5,0.8545454545454545
995,BWA-std,5,0.2
995,NW-flex,5,1.0
995,BWA-no-clip,-1,0.9090909090909091
995,BWA-std,-1,0.41818181818181815
995,NW-flex,-1,1.0
996,BWA-no-clip,0,0.2909090909090909
996,BWA-std,0,0.10909090909090909
996,NW-flex,0,0.2
996,BWA-no-clip,1,0.5181818181818182
996,BWA-std,1,0.12727272727272726
996,NW-flex,1,1.0
996,BWA-no-clip,10,0.9181818181818182
996,BWA-std,10,0.41818181818181815
996,NW-flex,10,1.0
996,BWA-no-clip,2,0.8454545454545455
996,BWA-std,2,0.13636363636363635
996,NW-flex,2,1.0
996,BWA-no-clip,3,0.8545454545454545
996,BWA-std,3,0.14545454545454545
996,NW-flex,3,1.0
996,BWA-no-clip,5,0.9
996,BWA-std,5,0.20909090909090908
996,NW-flex,5,1.0
996,BWA-no-clip,-1,0.9181818181818182
996,BWA-std,-1,0.41818181818181815
996,NW-flex,-1,1.0
997,BWA-no-clip,0,0.5636363636363636
997,BWA-std,0,0.12727272727272726
997,NW-flex,0,1.0
997,BWA-no-clip,1,0.7363636363636363
997,BWA-std,1,0.12727272727272726
997,NW-flex,1,1.0
997,BWA-no-clip,10,0.8636363636363636
997,BWA-std,10,0.41818181818181815
997,NW-flex,10,1.0
997,BWA-no-clip,2,0.6545454545454545
997,BWA-std,2,0.13636363636363635
997,NW-flex,2,1.0
997,BWA-no-clip,3,0.7909090909090909
997,BWA-std,3,0.14545454545454545
997,NW-flex,3,1.0
997,BWA-no-clip,5,0.7818181818181819
997,BWA-std,5,0.2
997,NW-flex,5,1.0
997,BWA-no-clip,-1,0.8636363636363636
997,BWA-std,-1,0.41818181818181815
997,NW-flex,-1,1.0
998,BWA-no-clip,0,0.5
998,BWA-std,0,0.10909090909090909
998,NW-flex,0,0.9
998,BWA-no-clip,1,0.6909090909090909
998,BWA-std,1,0.12727272727272726
998,NW-flex,1,1.0
998,BWA-no-clip,10,0.9
998,BWA-std,10,0.41818181818181815
998,NW-flex,10,1.0
998,BWA-no-clip,2,0.7636363636363637
998,BWA-std,2,0.13636363636363635
998,NW-flex,2,1.0
998,BWA-no-clip,3,0.8363636363636363
998,BWA-std,3,0.14545454545454545
998,NW-flex,3,1.0
998,BWA-no-clip,5,0.8909090909090909
998,BWA-std,5,0.2
998,NW-flex,5,1.0
998,BWA-no-clip,-1,0.9
998,BWA-std,-1,0.41818181818181815
998,NW-flex,-1,1.0
999,BWA-no-clip,0,0.7363636363636363
999,BWA-std,0,0.12727272727272726
999,NW-flex,0,1.0
999,BWA-no-clip,1,0.7909090909090909
999,BWA-std,1,0.12727272727272726
999,NW-flex,1,1.0
999,BWA-no-clip,10,0.8818181818181818
999,BWA-std,10,0.41818181818181815
999,NW-flex,10,1.0
999,BWA-no-clip,2,0.7181818181818181
999,BWA-std,2,0.13636363636363635
999,NW-flex,2,1.0
999,BWA-no-clip,3,0.8090909090909091
999,BWA-std,3,0.14545454545454545
999,NW-flex,3,1.0
999,BWA-no-clip,5,0.8727272727272727
999,BWA-std,5,0.2
999,NW-flex,5,1.0
999,BWA-no-clip,-1,0.8818181818181818
999,BWA-std,-1,0.41818181818181815
999,NW-flex,-1,1.0
1000,BWA-no-clip,0,0.5363636363636364
1000,BWA-std,0,0.12727272727272726
1000,NW-flex,0,1.0
1000,BWA-no-clip,1,0.7090909090909091
1000,BWA-std,1,0.12727272727272726
1000,NW-flex,1,1.0
1000,BWA-no-clip,10,0.8545454545454545
1000,BWA-std,10,0.41818181818181815
1000,NW-flex,10,1.0
1000,BWA-no-clip,2,0.7363636363636363
1000,BWA-std,2,0.13636363636363635
1000,NW-flex,2,1.0
1000,BWA-no-clip,3,0.7636363636363637
1000,BWA-std,3,0.14545454545454545
1000,NW-flex,3,1.0
1000,BWA-no-clip,5,0.8363636363636363
1000,BWA-std,5,0.2
1000,NW-flex,5,1.0
1000,BWA-no-clip,-1,0.8545454545454545
1000,BWA-std,-1,0.41818181818181815
1000,NW-flex,-1,1.0
1001,BWA-no-clip,0,0.4
1001,BWA-std,0,0.10909090909090909
1001,NW-flex,0,0.9
1001,BWA-no-clip,1,0.6363636363636364
1001,BWA-std,1,0.12727272727272726
1001,NW-flex,1,1.0
1001,BWA-no-clip,10,0.8636363636363636
1001,BWA-std,10,0.41818181818181815
1001,NW-flex,10,1.0
1001,BWA-no-clip,2,0.6181818181818182
1001,BWA-std,2,0.13636363636363635
1001,NW-flex,2,1.0
1001,BWA-no-clip,3,0.8454545454545455
1001,BWA-std,3,0.14545454545454545
1001,NW-flex,3,1.0
1001,BWA-no-clip,5,0.7909090909090909
1001,BWA-std,5,0.2
1001,NW-flex,5,1.0
1001,BWA-no-clip,-1,0.8636363636363636
1001,BWA-std,-1,0.41818181818181815
1001,NW-flex,-1,1.0
1002,BWA-no-clip,0,0.5818181818181818
1002,BWA-std,0,0.10909090909090909
1002,NW-flex,0,0.9
1002,BWA-no-clip,1,0.7545454545454545
1002,BWA-std,1,0.12727272727272726
1002,NW-flex,1,1.0
1002,BWA-no-clip,10,0.9181818181818182
1002,BWA-std,10,0.41818181818181815
1002,NW-flex,10,1.0
1002,BWA-no-clip,2,0.8
1002,BWA-std,2,0.13636363636363635
1002,NW-flex,2,1.0
1002,BWA-no-clip,3,0.7090909090909091
1002,BWA-std,3,0.14545454545454545
1002,NW-flex,3,1.0
1002,BWA-no-clip,5,0.9181818181818182
1002,BWA-std,5,0.2
1002,NW-flex,5,1.0
1002,BWA-no-clip,-1,0.9181818181818182
1002,BWA-std,-1,0.41818181818181815
1002,NW-flex,-1,1.0
1003,BWA-no-clip,0,0.6818181818181818
1003,BWA-std,0,0.12727272727272726
1003,NW-flex,0,1.0
1003,BWA-no-clip,1,0.5727272727272728
1003,BWA-std,1,0.12727272727272726
1003,NW-flex,1,0.996969696969697
1003,BWA-no-clip,10,0.8636363636363636
1003,BWA-std,10,0.41818181818181815
1003,NW-flex,10,1.0
1003,BWA-no-clip,2,0.7909090909090909
1003,BWA-std,2,0.13636363636363635
1003,NW-flex,2,1.0
1003,BWA-no-clip,3,0.8090909090909091
1003,BWA-std,3,0.14545454545454545
1003,NW-flex,3,1.0
1003,BWA-no-clip,5,0.8636363636363636
1003,BWA-std,5,0.2
1003,NW-flex,5,1.0
1003,BWA-no-clip,-1,0.8636363636363636
1003,BWA-std,-1,0.41818181818181815
1003,NW-flex,-1,1.0
1004,BWA-no-clip,0,0.7272727272727273
1004,BWA-std,0,0.12727272727272726
1004,NW-flex,0,0.9030303030303031
1004,BWA-no-clip,1,0.8090909090909091
1004,BWA-std,1,0.12727272727272726
1004,NW-flex,1,0.996969696969697
1004,BWA-no-clip,10,0.9
1004,BWA-std,10,0.41818181818181815
1004,NW-flex,10,1.0
1004,BWA-no-clip,2,0.7727272727272727
1004,BWA-std,2,0.13636363636363635
1004,NW-flex,2,1.0
1004,BWA-no-clip,3,0.8909090909090909
1004,BWA-std,3,0.14545454545454545
1004,NW-flex,3,1.0
1004,BWA-no-clip,5,0.8909090909090909
1004,BWA-std,5,0.2
1004,NW-flex,5,1.0
1004,BWA-no-clip,-1,0.9
1004,BWA-std,-1,0.41818181818181815
1004,NW-flex,-1,1.0
1005,BWA-no-clip,0,0.509090909090909
1005,BWA-std,0,0.10909090909090909
1005,NW-flex,0,0.8
1005,BWA-no-clip,1,0.7727272727272727
1005,BWA-std,1,0.12727272727272726
1005,NW-flex,1,1.0
1005,BWA-no-clip,10,0.9
1005,BWA-std,10,0.41818181818181815
1005,NW-flex,10,1.0
1005,BWA-no-clip,2,0.8181818181818182
1005,BWA-std,2,0.13636363636363635
1005,NW-flex,2,1.0
1005,BWA-no-clip,3,0.8545454545454545
1005,BWA-std,3,0.14545454545454545
1005,NW-flex,3,1.0
1005,BWA-no-clip,5,0.8363636363636363
1005,BWA-std,5,0.2
1005,NW-flex,5,1.0
1005,BWA-no-clip,-1,0.9
1005,BWA-std,-1,0.41818181818181815
1005,NW-flex,-1,1.0
1006,BWA-no-clip,0,0.5909090909090909
1006,BWA-std,0,0.10909090909090909
1006,NW-flex,0,0.9
1006,BWA-no-clip,1,0.7454545454545455
1006,BWA-std,1,0.12727272727272726
1006,NW-flex,1,1.0
1006,BWA-no-clip,10,0.8909090909090909
1006,BWA-std,10,0.41818181818181815
1006,NW-flex,10,1.0
1006,BWA-no-clip,2,0.8272727272727273
1006,BWA-std,2,0.13636363636363635
1006,NW-flex,2,1.0
1006,BWA-no-clip,3,0.7909090909090909
1006,BWA-std,3,0.14545454545454545
1006,NW-flex,3,1.0
1006,BWA-no-clip,5,0.8727272727272727
1006,BWA-std,5,0.2
1006,NW-flex,5,1.0
1006,BWA-no-clip,-1,0.8909090909090909
1006,BWA-std,-1,0.41818181818181815
1006,NW-flex,-1,1.0
1007,BWA-no-clip,0,0.4636363636363636
1007,BWA-std,0,0.10909090909090909
1007,NW-flex,0,0.9
1007,BWA-no-clip,1,0.7454545454545455
1007,BWA-std,1,0.12727272727272726
1007,NW-flex,1,1.0
1007,BWA-no-clip,10,0.8545454545454545
1007,BWA-std,10,0.41818181818181815
1007,NW-flex,10,1.0
1007,BWA-no-clip,2,0.7909090909090909
1007,BWA-std,2,0.13636363636363635
1007,NW-flex,2,1.0
1007,BWA-no-clip,3,0.7727272727272727
1007,BWA-std,3,0.14545454545454545
1007,NW-flex,3,1.0
1007,BWA-no-clip,5,0.8272727272727273
1007,BWA-std,5,0.2
1007,NW-flex,5,1.0
1007,BWA-no-clip,-1,0.8545454545454545
1007,BWA-std,-1,0.41818181818181815
1007,NW-flex,-1,1.0
1008,BWA-no-clip,0,0.4909090909090909
1008,BWA-std,0,0.10909090909090909
1008,NW-flex,0,0.7
1008,BWA-no-clip,1,0.7454545454545455
1008,BWA-std,1,0.12727272727272726
1008,NW-flex,1,1.0
1008,BWA-no-clip,10,0.9
1008,BWA-std,10,0.41818181818181815
1008,NW-flex,10,1.0
1008,BWA-no-clip,2,0.7636363636363637
1008,BWA-std,2,0.13636363636363635
1008,NW-flex,2,1.0
1008,BWA-no-clip,3,0.8727272727272727
1008,BWA-std,3,0.14545454545454545
1008,NW-flex,3,1.0
1008,BWA-no-clip,5,0.8727272727272727
1008,BWA-std,5,0.2
1008,NW-flex,5,1.0
1008,BWA-no-clip,-1,0.9
1008,BWA-std,-1,0.41818181818181815
1008,NW-flex,-1,1.0
1009,BWA-no-clip,0,0.6636363636363637
1009,BWA-std,0,0.12727272727272726
1009,NW-flex,0,0.9030303030303031
1009,BWA-no-clip,1,0.6242424242424243
1009,BWA-std,1,0.12727272727272726
1009,NW-flex,1,0.9878787878787879
1009,BWA-no-clip,10,0.8272727272727273
1009,BWA-std,10,0.41818181818181815
1009,NW-flex,10,1.0
1009,BWA-no-clip,2,0.703030303030303
1009,BWA-std,2,0.13636363636363635
1009,NW-flex,2,1.0
1009,BWA-no-clip,3,0.7272727272727273
1009,BWA-std,3,0.14545454545454545
1009,NW-flex,3,1.0
1009,BWA-no-clip,5,0.8272727272727273
1009,BWA-std,5,0.2
1009,NW-flex,5,1.0
1009,BWA-no-clip,-1,0.8272727272727273
1009,BWA-std,-1,0.41818181818181815
1009,NW-flex,-1,1.0
1010,BWA-no-clip,0,0.7
1010,BWA-std,0,0.12727272727272726
1010,NW-flex,0,0.9030303030303031
1010,BWA-no-clip,1,0.8272727272727273
1010,BWA-std,1,0.12727272727272726
1010,NW-flex,1,0.996969696969697
1010,BWA-no-clip,10,0.9181818181818182
1010,BWA-std,10,0.41818181818181815
1010,NW-flex,10,1.0
1010,BWA-no-clip,2,0.7909090909090909
1010,BWA-std,2,0.13636363636363635
1010,NW-flex,2,1.0
1010,BWA-no-clip,3,0.8636363636363636
1010,BWA-std,3,0.14545454545454545
1010,NW-flex,3,1.0
1010,BWA-no-clip,5,0.8727272727272727
1010,BWA-std,5,0.2
1010,NW-flex,5,1.0
1010,BWA-no-clip,-1,0.9181818181818182
1010,BWA-std,-1,0.41818181818181815
1010,NW-flex,-1,1.0
1011,BWA-no-clip,0,0.5272727272727272
1011,BWA-std,0,0.10909090909090909
1011,NW-flex,0,0.8
1011,BWA-no-clip,1,0.6727272727272727
1011,BWA-std,1,0.12727272727272726
1011,NW-flex,1,1.0
1011,BWA-no-clip,10,0.9
1011,BWA-std,10,0.41818181818181815
1011,NW-flex,10,1.0
1011,BWA-no-clip,2,0.6696969696969697
1011,BWA-std,2,0.13636363636363635
1011,NW-flex,2,1.0
1011,BWA-no-clip,3,0.7636363636363637
1011,BWA-std,3,0.14545454545454545
1011,NW-flex,3,1.0
1011,BWA-no-clip,5,0.8181818181818182
1011,BWA-std,5,0.2
1011,NW-flex,5,1.0
1011,BWA-no-clip,-1,0.9
1011,BWA-std,-1,0.41818181818181815
1011,NW-flex,-1,1.0
1012,BWA-no-clip,0,0.5454545454545454
1012,BWA-std,0,0.10909090909090909
1012,NW-flex,0,0.8
1012,BWA-no-clip,1,0.7454545454545455
1012,BWA-std,1,0.12727272727272726
1012,NW-flex,1,1.0
1012,BWA-no-clip,10,0.9090909090909091
1012,BWA-std,10,0.41818181818181815
1012,NW-flex,10,1.0
1012,BWA-no-clip,2,0.706060606060606
1012,BWA-std,2,0.13636363636363635
1012,NW-flex,2,1.0
1012,BWA-no-clip,3,0.7909090909090909
1012,BWA-std,3,0.14545454545454545
1012,NW-flex,3,1.0
1012,BWA-no-clip,5,0.8818181818181818
1012,BWA-std,5,0.2
1012,NW-flex,5,1.0
1012,BWA-no-clip,-1,0.9090909090909091
1012,BWA-std,-1,0.41818181818181815
1012,NW-flex,-1,1.0
1013,BWA-no-clip,0,0.5454545454545454
1013,BWA-std,0,0.10909090909090909
1013,NW-flex,0,0.8
1013,BWA-no-clip,1,0.7636363636363637
1013,BWA-std,1,0.12727272727272726
1013,NW-flex,1,1.0
1013,BWA-no-clip,10,0.9090909090909091
1013,BWA-std,10,0.41818181818181815
1013,NW-flex,10,1.0
1013,BWA-no-clip,2,0.7242424242424242
1013,BWA-std,2,0.13636363636363635
1013,NW-flex,2,1.0
1013,BWA-no-clip,3,0.8090909090909091
1013,BWA-std,3,0.14545454545454545
1013,NW-flex,3,1.0
1013,BWA-no-clip,5,0.8818181818181818
1013,BWA-std,5,0.2
1013,NW-flex,5,1.0
1013,BWA-no-clip,-1,0.9090909090909091
1013,BWA-std,-1,0.41818181818181815
1013,NW-flex,-1,1.0
1014,BWA-no-clip,0,0.7
1014,BWA-std,0,0.12727272727272726
1014,NW-flex,0,0.9030303030303031
1014,BWA-no-clip,1,0.7454545454545455
1014,BWA-std,1,0.12727272727272726
1014,NW-flex,1,0.996969696969697
1014,BWA-no-clip,10,0.8909090909090909
1014,BWA-std,10,0.41818181818181815
1014,NW-flex,10,1.0
1014,BWA-no-clip,2,0.8363636363636363
1014,BWA-std,2,0.13636363636363635
1014,NW-flex,2,1.0
1014,BWA-no-clip,3,0.7818181818181819
1014,BWA-std,3,0.14545454545454545
1014,NW-flex,3,1.0
1014,BWA-no-clip,5,0.8909090909090909
1014,BWA-std,5,0.2
1014,NW-flex,5,1.0
1014,BWA-no-clip,-1,0.8909090909090909
1014,BWA-std,-1,0.41818181818181815
1014,NW-flex,-1,1.0
1015,BWA-no-clip,0,0.4
1015,BWA-std,0,0.10909090909090909
1015,NW-flex,0,0.7
1015,BWA-no-clip,1,0.6454545454545455
1015,BWA-std,1,0.12727272727272726
1015,NW-flex,1,1.0
1015,BWA-no-clip,10,0.8090909090909091
1015,BWA-std,10,0.4
1015,NW-flex,10,1.0
1015,BWA-no-clip,2,0.7272727272727273
1015,BWA-std,2,0.12727272727272726
1015,NW-flex,2,1.0
1015,BWA-no-clip,3,0.7272727272727273
1015,BWA-std,3,0.12727272727272726
1015,NW-flex,3,1.0
1015,BWA-no-clip,5,0.7545454545454545
1015,BWA-std,5,0.18181818181818182
1015,NW-flex,5,1.0
1015,BWA-no-clip,-1,0.8090909090909091
1015,BWA-std,-1,0.4
1015,NW-flex,-1,1.0
1016,BWA-no-clip,0,0.6363636363636364
1016,BWA-std,0,0.12727272727272726
1016,NW-flex,0,1.0
1016,BWA-no-clip,1,0.6363636363636364
1016,BWA-std,1,0.12727272727272726
1016,NW-flex,1,1.0
1016,BWA-no-clip,10,0.7575757575757576
1016,BWA-std,10,0.4090909090909091
1016,NW-flex,10,1.0
1016,BWA-no-clip,2,0.6363636363636364
1016,BWA-std,2,0.12727272727272726
1016,NW-flex,2,1.0
1016,BWA-no-clip,3,0.6424242424242425
1016,BWA-std,3,0.13636363636363635
1016,NW-flex,3,1.0
1016,BWA-no-clip,5,0.7303030303030303
1016,BWA-std,5,0.19090909090909092
1016,NW-flex,5,1.0
1016,BWA-no-clip,-1,0.7575757575757576
1016,BWA-std,-1,0.4090909090909091
1016,NW-flex,-1,1.0
1017,BWA-no-clip,0,0.5696969696969697
1017,BWA-std,0,0.10909090909090909
1017,NW-flex,0,0.9
1017,BWA-no-clip,1,0.7454545454545455
1017,BWA-std,1,0.12727272727272726
1017,NW-flex,1,1.0
1017,BWA-no-clip,10,0.9090909090909091
1017,BWA-std,10,0.41818181818181815
1017,NW-flex,10,1.0
1017,BWA-no-clip,2,0.8363636363636363
1017,BWA-std,2,0.13636363636363635
1017,NW-flex,2,1.0
1017,BWA-no-clip,3,0.8727272727272727
1017,BWA-std,3,0.14545454545454545
1017,NW-flex,3,1.0
1017,BWA-no-clip,5,0.9090909090909091
1017,BWA-std,5,0.2
1017,NW-flex,5,1.0
1017,BWA-no-clip,-1,0.9090909090909091
1017,BWA-std,-1,0.41818181818181815
1017,NW-flex,-1,1.0
1018,BWA-no-clip,0,0.5636363636363636
1018,BWA-std,0,0.12727272727272726
1018,NW-flex,0,0.9030303030303031
1018,BWA-no-clip,1,0.5454545454545454
1018,BWA-std,1,0.12727272727272726
1018,NW-flex,1,0.9878787878787879
1018,BWA-no-clip,10,0.9090909090909091
1018,BWA-std,10,0.41818181818181815
1018,NW-flex,10,1.0
1018,BWA-no-clip,2,0.8333333333333334
1018,BWA-std,2,0.13636363636363635
1018,NW-flex,2,1.0
1018,BWA-no-clip,3,0.7363636363636363
1018,BWA-std,3,0.14545454545454545
1018,NW-flex,3,1.0
1018,BWA-no-clip,5,0.7909090909090909
1018,BWA-std,5,0.2
1018,NW-flex,5,1.0
1018,BWA-no-clip,-1,0.9090909090909091
1018,BWA-std,-1,0.41818181818181815
1018,NW-flex,-1,1.0
1019,BWA-no-clip,0,0.6818181818181818
1019,BWA-std,0,0.12727272727272726
1019,NW-flex,0,0.9030303030303031
1019,BWA-no-clip,1,0.7636363636363637
1019,BWA-std,1,0.12727272727272726
1019,NW-flex,1,0.996969696969697
1019,BWA-no-clip,10,0.9
1019,BWA-std,10,0.41818181818181815
1019,NW-flex,10,1.0
1019,BWA-no-clip,2,0.7272727272727273
1019,BWA-std,2,0.13636363636363635
1019,NW-flex,2,1.0
1019,BWA-no-clip,3,0.8454545454545455
1019,BWA-std,3,0.14545454545454545
1019,NW-flex,3,1.0
1019,BWA-no-clip,5,0.8818181818181818
1019,BWA-std,5,0.2
1019,NW-flex,5,1.0
1019,BWA-no-clip,-1,0.9
1019,BWA-std,-1,0.41818181818181815
1019,NW-flex,-1,1.0
1020,BWA-no-clip,0,0.5727272727272728
1020,BWA-std,0,0.10909090909090909
1020,NW-flex,0,0.9
1020,BWA-no-clip,1,0.7272727272727273
1020,BWA-std,1,0.12727272727272726
1020,NW-flex,1,1.0
1020,BWA-no-clip,10,0.9090909090909091
1020,BWA-std,10,0.41818181818181815
1020,NW-flex,10,1.0
1020,BWA-no-clip,2,0.7909090909090909
1020,BWA-std,2,0.13636363636363635
1020,NW-flex,2,1.0
1020,BWA-no-clip,3,0.8272727272727273
1020,BWA-std,3,0.14545454545454545
1020,NW-flex,3,1.0
1020,BWA-no-clip,5,0.8727272727272727
1020,BWA-std,5,0.2
1020,NW-flex,5,1.0
