pind,arm,lflank,correct
6205,BWA-std,9,0.45454545454545453
6205,NW-flex,9,1.0
6205,BWA-no-clip,10,1.0
6205,BWA-std,10,0.45454545454545453
6205,NW-flex,10,1.0
6206,BWA-no-clip,1,0.5454545454545454
6206,BWA-std,1,0.09090909090909091
6206,NW-flex,1,1.0
6206,BWA-no-clip,2,0.5454545454545454
6206,BWA-std,2,0.09090909090909091
6206,NW-flex,2,1.0
6206,BWA-no-clip,3,0.6363636363636364
6206,BWA-std,3,0.18181818181818182
6206,NW-flex,3,1.0
6206,BWA-no-clip,4,0.8181818181818182
6206,BWA-std,4,0.09090909090909091
6206,NW-flex,4,1.0
6206,BWA-no-clip,5,0.8181818181818182
6206,BWA-std,5,0.2727272727272727
6206,NW-flex,5,1.0
6206,BWA-no-clip,6,0.8181818181818182
6206,BWA-std,6,0.36363636363636365
6206,NW-flex,6,1.0
6206,BWA-no-clip,7,0.8181818181818182
6206,BWA-std,7,0.2727272727272727
6206,NW-flex,7,1.0
6206,BWA-no-clip,8,0.9090909090909091
6206,BWA-std,8,0.45454545454545453
6206,NW-flex,8,1.0
6206,BWA-no-clip,9,0.9090909090909091
6206,BWA-std,9,0.45454545454545453
6206,NW-flex,9,1.0
6206,BWA-no-clip,10,1.0
6206,BWA-std,10,0.45454545454545453
6206,NW-flex,10,1.0
6207,BWA-no-clip,1,0.18181818181818182
6207,BWA-std,1,0.09090909090909091
6207,NW-flex,1,1.0
6207,BWA-no-clip,2,0.2727272727272727
6207,BWA-std,2,0.09090909090909091
6207,NW-flex,2,1.0
6207,BWA-no-clip,3,0.6363636363636364
6207,BWA-std,3,0.18181818181818182
6207,NW-flex,3,1.0
6207,BWA-no-clip,4,0.8181818181818182
6207,BWA-std,4,0.09090909090909091
6207,NW-flex,4,1.0
6207,BWA-no-clip,5,0.7272727272727273
6207,BWA-std,5,0.2727272727272727
6207,NW-flex,5,1.0
6207,BWA-no-clip,6,0.7272727272727273
6207,BWA-std,6,0.36363636363636365
6207,NW-flex,6,1.0
6207,BWA-no-clip,7,0.7272727272727273
6207,BWA-std,7,0.2727272727272727
6207,NW-flex,7,1.0
6207,BWA-no-clip,8,0.9090909090909091
6207,BWA-std,8,0.45454545454545453
6207,NW-flex,8,1.0
6207,BWA-no-clip,9,1.0
6207,BWA-std,9,0.45454545454545453
6207,NW-flex,9,1.0
6207,BWA-no-clip,10,1.0
6207,BWA-std,10,0.45454545454545453
6207,NW-flex,10,1.0
6208,BWA-no-clip,1,0.5454545454545454
6208,BWA-std,1,0.09090909090909091
6208,NW-flex,1,1.0
6208,BWA-no-clip,2,0.5454545454545454
6208,BWA-std,2,0.09090909090909091
6208,NW-flex,2,1.0
6208,BWA-no-clip,3,0.6363636363636364
6208,BWA-std,3,0.18181818181818182
6208,NW-flex,3,1.0
6208,BWA-no-clip,4,0.8181818181818182
6208,BWA-std,4,0.09090909090909091
6208,NW-flex,4,1.0
6208,BWA-no-clip,5,0.8181818181818182
6208,BWA-std,5,0.2727272727272727
6208,NW-flex,5,1.0
6208,BWA-no-clip,6,0.8181818181818182
6208,BWA-std,6,0.36363636363636365
6208,NW-flex,6,1.0
6208,BWA-no-clip,7,1.0
6208,BWA-std,7,0.2727272727272727
6208,NW-flex,7,1.0
6208,BWA-no-clip,8,1.0
6208,BWA-std,8,0.45454545454545453
6208,NW-flex,8,1.0
6208,BWA-no-clip,9,1.0
6208,BWA-std,9,0.45454545454545453
6208,NW-flex,9,1.0
6208,BWA-no-clip,10,1.0
6208,BWA-std,10,0.45454545454545453
6208,NW-flex,10,1.0
6209,BWA-no-clip,1,0.09090909090909091
6209,BWA-std,1,0.09090909090909091
6209,NW-flex,1,1.0
6209,BWA-no-clip,2,0.09090909090909091
6209,BWA-std,2,0.09090909090909091
6209,NW-flex,2,1.0
6209,BWA-no-clip,3,0.09090909090909091
6209,BWA-std,3,0.09090909090909091
6209,NW-flex,3,1.0
6209,BWA-no-clip,4,0.45454545454545453
6209,BWA-std,4,0.09090909090909091
6209,NW-flex,4,1.0
6209,BWA-no-clip,5,0.5454545454545454
6209,BWA-std,5,0.09090909090909091
6209,NW-flex,5,1.0
6209,BWA-no-clip,6,0.5454545454545454
6209,BWA-std,6,0.18181818181818182
6209,NW-flex,6,1.0
6209,BWA-no-clip,7,0.7272727272727273
6209,BWA-std,7,0.2727272727272727
6209,NW-flex,7,1.0
6209,BWA-no-clip,8,0.8181818181818182
6209,BWA-std,8,0.45454545454545453
6209,NW-flex,8,1.0
6209,BWA-no-clip,9,0.9090909090909091
6209,BWA-std,9,0.45454545454545453
6209,NW-flex,9,1.0
6209,BWA-no-clip,10,1.0
6209,BWA-std,10,0.45454545454545453
6209,NW-flex,10,1.0
6210,BWA-no-clip,1,0.5454545454545454
6210,BWA-std,1,0.09090909090909091
6210,NW-flex,1,1.0
6210,BWA-no-clip,2,0.6363636363636364
6210,BWA-std,2,0.09090909090909091
6210,NW-flex,2,1.0
6210,BWA-no-clip,3,0.6363636363636364
6210,BWA-std,3,0.18181818181818182
6210,NW-flex,3,1.0
6210,BWA-no-clip,4,0.6363636363636364
6210,BWA-std,4,0.09090909090909091
6210,NW-flex,4,1.0
6210,BWA-no-clip,5,0.8181818181818182
6210,BWA-std,5,0.2727272727272727
6210,NW-flex,5,1.0
6210,BWA-no-clip,6,0.8181818181818182
6210,BWA-std,6,0.36363636363636365
6210,NW-flex,6,1.0
6210,BWA-no-clip,7,0.9090909090909091
6210,BWA-std,7,0.2727272727272727
6210,NW-flex,7,1.0
6210,BWA-no-clip,8,1.0
6210,BWA-std,8,0.45454545454545453
6210,NW-flex,8,1.0
6210,BWA-no-clip,9,1.0
6210,BWA-std,9,0.45454545454545453
6210,NW-flex,9,1.0
6210,BWA-no-clip,10,1.0
6210,BWA-std,10,0.45454545454545453
6210,NW-flex,10,1.0
6211,BWA-no-clip,1,0.5454545454545454
6211,BWA-std,1,0.09090909090909091
6211,NW-flex,1,1.0
6211,BWA-no-clip,2,0.5454545454545454
6211,BWA-std,2,0.09090909090909091
6211,NW-flex,2,1.0
6211,BWA-no-clip,3,0.7272727272727273
6211,BWA-std,3,0.18181818181818182
6211,NW-flex,3,1.0
6211,BWA-no-clip,4,0.7272727272727273
6211,BWA-std,4,0.09090909090909091
6211,NW-flex,4,1.0
6211,BWA-no-clip,5,0.8181818181818182
6211,BWA-std,5,0.2727272727272727
6211,NW-flex,5,1.0
6211,BWA-no-clip,6,1.0
6211,BWA-std,6,0.36363636363636365
6211,NW-flex,6,1.0
6211,BWA-no-clip,7,0.9090909090909091
6211,BWA-std,7,0.2727272727272727
6211,NW-flex,7,1.0
6211,BWA-no-clip,8,0.9090909090909091
6211,BWA-std,8,0.45454545454545453
6211,NW-flex,8,1.0
6211,BWA-no-clip,9,1.0
6211,BWA-std,9,0.45454545454545453
6211,NW-flex,9,1.0
6211,BWA-no-clip,10,1.0
6211,BWA-std,10,0.45454545454545453
6211,NW-flex,10,1.0
6212,BWA-no-clip,1,0.5454545454545454
6212,BWA-std,1,0.09090909090909091
6212,NW-flex,1,1.0
6212,BWA-no-clip,2,0.5454545454545454
6212,BWA-std,2,0.09090909090909091
6212,NW-flex,2,1.0
6212,BWA-no-clip,3,0.6363636363636364
6212,BWA-std,3,0.18181818181818182
6212,NW-flex,3,1.0
6212,BWA-no-clip,4,0.6363636363636364
6212,BWA-std,4,0.09090909090909091
6212,NW-flex,4,1.0
6212,BWA-no-clip,5,0.8181818181818182
6212,BWA-std,5,0.2727272727272727
6212,NW-flex,5,1.0
6212,BWA-no-clip,6,0.8181818181818182
6212,BWA-std,6,0.36363636363636365
6212,NW-flex,6,1.0
6212,BWA-no-clip,7,0.8181818181818182
6212,BWA-std,7,0.2727272727272727
6212,NW-flex,7,1.0
6212,BWA-no-clip,8,0.9090909090909091
6212,BWA-std,8,0.45454545454545453
6212,NW-flex,8,1.0
6212,BWA-no-clip,9,0.9090909090909091
6212,BWA-std,9,0.45454545454545453
6212,NW-flex,9,1.0
6212,BWA-no-clip,10,1.0
6212,BWA-std,10,0.45454545454545453
6212,NW-flex,10,1.0
6213,BWA-no-clip,1,0.09090909090909091
6213,BWA-std,1,0.09090909090909091
6213,NW-flex,1,1.0
6213,BWA-no-clip,2,0.09090909090909091
6213,BWA-std,2,0.09090909090909091
6213,NW-flex,2,1.0
6213,BWA-no-clip,3,0.5454545454545454
6213,BWA-std,3,0.18181818181818182
6213,NW-flex,3,1.0
6213,BWA-no-clip,4,0.8181818181818182
6213,BWA-std,4,0.09090909090909091
6213,NW-flex,4,1.0
6213,BWA-no-clip,5,0.8181818181818182
6213,BWA-std,5,0.2727272727272727
6213,NW-flex,5,1.0
6213,BWA-no-clip,6,0.8181818181818182
6213,BWA-std,6,0.36363636363636365
6213,NW-flex,6,1.0
6213,BWA-no-clip,7,0.8181818181818182
6213,BWA-std,7,0.2727272727272727
6213,NW-flex,7,1.0
6213,BWA-no-clip,8,0.9090909090909091
6213,BWA-std,8,0.45454545454545453
6213,NW-flex,8,1.0
6213,BWA-no-clip,9,1.0
6213,BWA-std,9,0.45454545454545453
6213,NW-flex,9,1.0
6213,BWA-no-clip,10,1.0
6213,BWA-std,10,0.45454545454545453
6213,NW-flex,10,1.0
6214,BWA-no-clip,1,0.5454545454545454
6214,BWA-std,1,0.09090909090909091
6214,NW-flex,1,1.0
6214,BWA-no-clip,2,0.5454545454545454
6214,BWA-std,2,0.09090909090909091
6214,NW-flex,2,1.0
6214,BWA-no-clip,3,0.7272727272727273
6214,BWA-std,3,0.18181818181818182
6214,NW-flex,3,1.0
6214,BWA-no-clip,4,0.7272727272727273
6214,BWA-std,4,0.09090909090909091
6214,NW-flex,4,1.0
6214,BWA-no-clip,5,0.7272727272727273
6214,BWA-std,5,0.2727272727272727
6214,NW-flex,5,1.0
6214,BWA-no-clip,6,0.9090909090909091
6214,BWA-std,6,0.36363636363636365
6214,NW-flex,6,1.0
6214,BWA-no-clip,7,0.9090909090909091
6214,BWA-std,7,0.2727272727272727
6214,NW-flex,7,1.0
6214,BWA-no-clip,8,0.9090909090909091
6214,BWA-std,8,0.45454545454545453
6214,NW-flex,8,1.0
6214,BWA-no-clip,9,0.9090909090909091
6214,BWA-std,9,0.45454545454545453
6214,NW-flex,9,1.0
6214,BWA-no-clip,10,1.0
6214,BWA-std,10,0.45454545454545453
6214,NW-flex,10,1.0
6215,BWA-no-clip,1,0.09090909090909091
6215,BWA-std,1,0.09090909090909091
6215,NW-flex,1,1.0
6215,BWA-no-clip,2,0.5454545454545454
6215,BWA-std,2,0.09090909090909091
6215,NW-flex,2,1.0
6215,BWA-no-clip,3,0.6363636363636364
6215,BWA-std,3,0.18181818181818182
6215,NW-flex,3,1.0
6215,BWA-no-clip,4,0.6363636363636364
6215,BWA-std,4,0.09090909090909091
6215,NW-flex,4,1.0
6215,BWA-no-clip,5,0.8181818181818182
6215,BWA-std,5,0.2727272727272727
6215,NW-flex,5,1.0
6215,BWA-no-clip,6,0.8181818181818182
6215,BWA-std,6,0.36363636363636365
6215,NW-flex,6,1.0
6215,BWA-no-clip,7,1.0
6215,BWA-std,7,0.2727272727272727
6215,NW-flex,7,1.0
6215,BWA-no-clip,8,1.0
6215,BWA-std,8,0.45454545454545453
6215,NW-flex,8,1.0
6215,BWA-no-clip,9,1.0
6215,BWA-std,9,0.45454545454545453
6215,NW-flex,9,1.0
6215,BWA-no-clip,10,1.0
6215,BWA-std,10,0.45454545454545453
6215,NW-flex,10,1.0
6216,BWA-no-clip,1,0.5454545454545454
6216,BWA-std,1,0.09090909090909091
6216,NW-flex,1,1.0
6216,BWA-no-clip,2,0.5454545454545454
6216,BWA-std,2,0.09090909090909091
6216,NW-flex,2,1.0
6216,BWA-no-clip,3,0.6363636363636364
6216,BWA-std,3,0.18181818181818182
6216,NW-flex,3,1.0
6216,BWA-no-clip,4,0.7272727272727273
6216,BWA-std,4,0.09090909090909091
6216,NW-flex,4,1.0
6216,BWA-no-clip,5,0.7272727272727273
6216,BWA-std,5,0.2727272727272727
6216,NW-flex,5,1.0
6216,BWA-no-clip,6,0.8181818181818182
6216,BWA-std,6,0.36363636363636365
6216,NW-flex,6,1.0
6216,BWA-no-clip,7,1.0
6216,BWA-std,7,0.2727272727272727
6216,NW-flex,7,1.0
6216,BWA-no-clip,8,1.0
6216,BWA-std,8,0.45454545454545453
6216,NW-flex,8,1.0
6216,BWA-no-clip,9,1.0
6216,BWA-std,9,0.45454545454545453
6216,NW-flex,9,1.0
6216,BWA-no-clip,10,1.0
6216,BWA-std,10,0.45454545454545453
6216,NW-flex,10,1.0
6217,BWA-no-clip,1,0.2727272727272727
6217,BWA-std,1,0.09090909090909091
6217,NW-flex,1,1.0
6217,BWA-no-clip,2,0.5454545454545454
6217,BWA-std,2,0.09090909090909091
6217,NW-flex,2,1.0
6217,BWA-no-clip,3,0.6363636363636364
6217,BWA-std,3,0.18181818181818182
6217,NW-flex,3,1.0
6217,BWA-no-clip,4,0.8181818181818182
6217,BWA-std,4,0.09090909090909091
6217,NW-flex,4,1.0
6217,BWA-no-clip,5,0.8181818181818182
6217,BWA-std,5,0.2727272727272727
6217,NW-flex,5,1.0
6217,BWA-no-clip,6,0.8181818181818182
6217,BWA-std,6,0.36363636363636365
6217,NW-flex,6,1.0
6217,BWA-no-clip,7,0.9090909090909091
6217,BWA-std,7,0.2727272727272727
6217,NW-flex,7,1.0
6217,BWA-no-clip,8,0.9090909090909091
6217,BWA-std,8,0.45454545454545453
6217,NW-flex,8,1.0
6217,BWA-no-clip,9,1.0
6217,BWA-std,9,0.45454545454545453
6217,NW-flex,9,1.0
6217,BWA-no-clip,10,1.0
6217,BWA-std,10,0.45454545454545453
6217,NW-flex,10,1.0
6218,BWA-no-clip,1,0.5454545454545454
6218,BWA-std,1,0.09090909090909091
6218,NW-flex,1,1.0
6218,BWA-no-clip,2,0.6363636363636364
6218,BWA-std,2,0.09090909090909091
6218,NW-flex,2,1.0
6218,BWA-no-clip,3,0.6363636363636364
6218,BWA-std,3,0.18181818181818182
6218,NW-flex,3,1.0
6218,BWA-no-clip,4,0.8181818181818182
6218,BWA-std,4,0.09090909090909091
6218,NW-flex,4,1.0
6218,BWA-no-clip,5,0.9090909090909091
6218,BWA-std,5,0.2727272727272727
6218,NW-flex,5,1.0
6218,BWA-no-clip,6,0.9090909090909091
6218,BWA-std,6,0.36363636363636365
6218,NW-flex,6,1.0
6218,BWA-no-clip,7,0.9090909090909091
6218,BWA-std,7,0.2727272727272727
6218,NW-flex,7,1.0
6218,BWA-no-clip,8,1.0
6218,BWA-std,8,0.45454545454545453
6218,NW-flex,8,1.0
6218,BWA-no-clip,9,1.0
6218,BWA-std,9,0.45454545454545453
6218,NW-flex,9,1.0
6218,BWA-no-clip,10,1.0
6218,BWA-std,10,0.45454545454545453
6218,NW-flex,10,1.0
6219,BWA-no-clip,1,0.5454545454545454
6219,BWA-std,1,0.09090909090909091
6219,NW-flex,1,1.0
6219,BWA-no-clip,2,0.5454545454545454
6219,BWA-std,2,0.09090909090909091
6219,NW-flex,2,1.0
6219,BWA-no-clip,3,0.7272727272727273
6219,BWA-std,3,0.18181818181818182
6219,NW-flex,3,1.0
6219,BWA-no-clip,4,0.7272727272727273
6219,BWA-std,4,0.09090909090909091
6219,NW-flex,4,1.0
6219,BWA-no-clip,5,0.7272727272727273
6219,BWA-std,5,0.2727272727272727
6219,NW-flex,5,1.0
6219,BWA-no-clip,6,0.8181818181818182
6219,BWA-std,6,0.36363636363636365
6219,NW-flex,6,1.0
6219,BWA-no-clip,7,0.8181818181818182
6219,BWA-std,7,0.2727272727272727
6219,NW-flex,7,1.0
6219,BWA-no-clip,8,1.0
6219,BWA-std,8,0.45454545454545453
6219,NW-flex,8,1.0
6219,BWA-no-clip,9,1.0
6219,BWA-std,9,0.45454545454545453
6219,NW-flex,9,1.0
6219,BWA-no-clip,10,1.0
6219,BWA-std,10,0.45454545454545453
6219,NW-flex,10,1.0
6220,BWA-no-clip,1,0.45454545454545453
6220,BWA-std,1,0.09090909090909091
6220,NW-flex,1,1.0
6220,BWA-no-clip,2,0.5454545454545454
6220,BWA-std,2,0.09090909090909091
6220,NW-flex,2,1.0
6220,BWA-no-clip,3,0.6363636363636364
6220,BWA-std,3,0.18181818181818182
6220,NW-flex,3,1.0
6220,BWA-no-clip,4,0.6363636363636364
6220,BWA-std,4,0.09090909090909091
6220,NW-flex,4,1.0
6220,BWA-no-clip,5,0.6363636363636364
6220,BWA-std,5,0.2727272727272727
6220,NW-flex,5,1.0
6220,BWA-no-clip,6,0.8181818181818182
6220,BWA-std,6,0.36363636363636365
6220,NW-flex,6,1.0
6220,BWA-no-clip,7,0.8181818181818182
6220,BWA-std,7,0.2727272727272727
6220,NW-flex,7,1.0
6220,BWA-no-clip,8,0.9090909090909091
6220,BWA-std,8,0.45454545454545453
6220,NW-flex,8,1.0
6220,BWA-no-clip,9,0.9090909090909091
6220,BWA-std,9,0.45454545454545453
6220,NW-flex,9,1.0
6220,BWA-no-clip,10,1.0
6220,BWA-std,10,0.45454545454545453
6220,NW-flex,10,1.0
6221,BWA-no-clip,1,0.5454545454545454
6221,BWA-std,1,0.09090909090909091
6221,NW-flex,1,1.0
6221,BWA-no-clip,2,0.5454545454545454
6221,BWA-std,2,0.09090909090909091
6221,NW-flex,2,1.0
6221,BWA-no-clip,3,0.6363636363636364
6221,BWA-std,3,0.18181818181818182
6221,NW-flex,3,1.0
6221,BWA-no-clip,4,0.8181818181818182
6221,BWA-std,4,0.09090909090909091
6221,NW-flex,4,1.0
6221,BWA-no-clip,5,0.7272727272727273
6221,BWA-std,5,0.2727272727272727
6221,NW-flex,5,1.0
6221,BWA-no-clip,6,0.9090909090909091
6221,BWA-std,6,0.36363636363636365
6221,NW-flex,6,1.0
6221,BWA-no-clip,7,0.9090909090909091
6221,BWA-std,7,0.2727272727272727
6221,NW-flex,7,1.0
6221,BWA-no-clip,8,0.9090909090909091
6221,BWA-std,8,0.45454545454545453
6221,NW-flex,8,1.0
6221,BWA-no-clip,9,1.0
6221,BWA-std,9,0.45454545454545453
6221,NW-flex,9,1.0
6221,BWA-no-clip,10,1.0
6221,BWA-std,10,0.45454545454545453
6221,NW-flex,10,1.0
6222,BWA-no-clip,1,0.18181818181818182
6222,BWA-std,1,0.09090909090909091
6222,NW-flex,1,1.0
6222,BWA-no-clip,2,0.6363636363636364
6222,BWA-std,2,0.09090909090909091
6222,NW-flex,2,1.0
6222,BWA-no-clip,3,0.6363636363636364
6222,BWA-std,3,0.18181818181818182
6222,NW-flex,3,1.0
6222,BWA-no-clip,4,0.6363636363636364
6222,BWA-std,4,0.09090909090909091
6222,NW-flex,4,1.0
6222,BWA-no-clip,5,0.6363636363636364
6222,BWA-std,5,0.2727272727272727
6222,NW-flex,5,1.0
6222,BWA-no-clip,6,0.6363636363636364
6222,BWA-std,6,0.2727272727272727
6222,NW-flex,6,1.0
6222,BWA-no-clip,7,0.7272727272727273
6222,BWA-std,7,0.2727272727272727
6222,NW-flex,7,1.0
6222,BWA-no-clip,8,0.8181818181818182
6222,BWA-std,8,0.45454545454545453
6222,NW-flex,8,1.0
6222,BWA-no-clip,9,0.9090909090909091
6222,BWA-std,9,0.45454545454545453
6222,NW-flex,9,1.0
6222,BWA-no-clip,10,0.9090909090909091
6222,BWA-std,10,0.45454545454545453
6222,NW-flex,10,1.0
6223,BWA-no-clip,1,0.09090909090909091
6223,BWA-std,1,0.09090909090909091
6223,NW-flex,1,1.0
6223,BWA-no-clip,2,0.5454545454545454
6223,BWA-std,2,0.09090909090909091
6223,NW-flex,2,1.0
6223,BWA-no-clip,3,0.6363636363636364
6223,BWA-std,3,0.18181818181818182
6223,NW-flex,3,1.0
6223,BWA-no-clip,4,0.8181818181818182
6223,BWA-std,4,0.09090909090909091
6223,NW-flex,4,1.0
6223,BWA-no-clip,5,0.8181818181818182
6223,BWA-std,5,0.2727272727272727
6223,NW-flex,5,1.0
6223,BWA-no-clip,6,0.8181818181818182
6223,BWA-std,6,0.36363636363636365
6223,NW-flex,6,1.0
6223,BWA-no-clip,7,1.0
6223,BWA-std,7,0.2727272727272727
6223,NW-flex,7,1.0
6223,BWA-no-clip,8,0.9090909090909091
6223,BWA-std,8,0.45454545454545453
6223,NW-flex,8,1.0
6223,BWA-no-clip,9,1.0
6223,BWA-std,9,0.45454545454545453
6223,NW-flex,9,1.0
6223,BWA-no-clip,10,1.0
6223,BWA-std,10,0.45454545454545453
6223,NW-flex,10,1.0
6224,BWA-no-clip,1,0.5454545454545454
6224,BWA-std,1,0.09090909090909091
6224,NW-flex,1,1.0
6224,BWA-no-clip,2,0.6363636363636364
6224,BWA-std,2,0.09090909090909091
6224,NW-flex,2,1.0
6224,BWA-no-clip,3,0.8181818181818182
6224,BWA-std,3,0.18181818181818182
6224,NW-flex,3,1.0
6224,BWA-no-clip,4,0.7272727272727273
6224,BWA-std,4,0.09090909090909091
6224,NW-flex,4,1.0
6224,BWA-no-clip,5,0.8181818181818182
6224,BWA-std,5,0.2727272727272727
6224,NW-flex,5,1.0
6224,BWA-no-clip,6,0.8181818181818182
6224,BWA-std,6,0.36363636363636365
6224,NW-flex,6,1.0
6224,BWA-no-clip,7,1.0
6224,BWA-std,7,0.2727272727272727
6224,NW-flex,7,1.0
6224,BWA-no-clip,8,1.0
6224,BWA-std,8,0.45454545454545453
6224,NW-flex,8,1.0
6224,BWA-no-clip,9,1.0
6224,BWA-std,9,0.45454545454545453
6224,NW-flex,9,1.0
6224,BWA-no-clip,10,1.0
6224,BWA-std,10,0.45454545454545453
6224,NW-flex,10,1.0
6225,BWA-no-clip,1,0.5454545454545454
6225,BWA-std,1,0.09090909090909091
6225,NW-flex,1,1.0
6225,BWA-no-clip,2,0.5454545454545454
6225,BWA-std,2,0.09090909090909091
6225,NW-flex,2,1.0
6225,BWA-no-clip,3,0.6363636363636364
6225,BWA-std,3,0.18181818181818182
6225,NW-flex,3,1.0
6225,BWA-no-clip,4,0.7272727272727273
6225,BWA-std,4,0.09090909090909091
6225,NW-flex,4,1.0
6225,BWA-no-clip,5,0.9090909090909091
6225,BWA-std,5,0.2727272727272727
6225,NW-flex,5,1.0
6225,BWA-no-clip,6,0.8181818181818182
6225,BWA-std,6,0.36363636363636365
6225,NW-flex,6,1.0
6225,BWA-no-clip,7,0.8181818181818182
6225,BWA-std,7,0.2727272727272727
6225,NW-flex,7,1.0
6225,BWA-no-clip,8,0.9090909090909091
6225,BWA-std,8,0.45454545454545453
6225,NW-flex,8,1.0
6225,BWA-no-clip,9,0.9090909090909091
6225,BWA-std,9,0.45454545454545453
6225,NW-flex,9,1.0
6225,BWA-no-clip,10,0.9090909090909091
6225,BWA-std,10,0.45454545454545453
6225,NW-flex,10,1.0
6226,BWA-no-clip,1,0.5454545454545454
6226,BWA-std,1,0.09090909090909091
6226,NW-flex,1,1.0
6226,BWA-no-clip,2,0.5454545454545454
6226,BWA-std,2,0.09090909090909091
6226,NW-flex,2,1.0
6226,BWA-no-clip,3,0.7272727272727273
6226,BWA-std,3,0.18181818181818182
6226,NW-flex,3,1.0
6226,BWA-no-clip,4,0.8181818181818182
6226,BWA-std,4,0.09090909090909091
6226,NW-flex,4,1.0
6226,BWA-no-clip,5,0.7272727272727273
6226,BWA-std,5,0.2727272727272727
6226,NW-flex,5,1.0
6226,BWA-no-clip,6,0.7272727272727273
6226,BWA-std,6,0.36363636363636365
6226,NW-flex,6,1.0
6226,BWA-no-clip,7,0.9090909090909091
6226,BWA-std,7,0.2727272727272727
6226,NW-flex,7,1.0
6226,BWA-no-clip,8,0.9090909090909091
6226,BWA-std,8,0.45454545454545453
6226,NW-flex,8,1.0
6226,BWA-no-clip,9,0.9090909090909091
6226,BWA-std,9,0.45454545454545453
6226,NW-flex,9,1.0
6226,BWA-no-clip,10,0.9090909090909091
6226,BWA-std,10,0.45454545454545453
6226,NW-flex,10,1.0
6227,BWA-no-clip,1,0.09090909090909091
6227,BWA-std,1,0.09090909090909091
6227,NW-flex,1,1.0
6227,BWA-no-clip,2,0.5454545454545454
6227,BWA-std,2,0.09090909090909091
6227,NW-flex,2,1.0
6227,BWA-no-clip,3,0.5757575757575758
6227,BWA-std,3,0.18181818181818182
6227,NW-flex,3,1.0
6227,BWA-no-clip,4,0.8181818181818182
6227,BWA-std,4,0.09090909090909091
6227,NW-flex,4,1.0
6227,BWA-no-clip,5,0.9090909090909091
6227,BWA-std,5,0.2727272727272727
6227,NW-flex,5,1.0
6227,BWA-no-clip,6,0.9090909090909091
6227,BWA-std,6,0.36363636363636365
6227,NW-flex,6,1.0
6227,BWA-no-clip,7,1.0
6227,BWA-std,7,0.2727272727272727
6227,NW-flex,7,1.0
6227,BWA-no-clip,8,0.9090909090909091
6227,BWA-std,8,0.45454545454545453
6227,NW-flex,8,1.0
6227,BWA-no-clip,9,1.0
6227,BWA-std,9,0.45454545454545453
6227,NW-flex,9,1.0
6227,BWA-no-clip,10,1.0
6227,BWA-std,10,0.45454545454545453
6227,NW-flex,10,1.0
6228,BWA-no-clip,1,0.18181818181818182
6228,BWA-std,1,0.09090909090909091
6228,NW-flex,1,1.0
6228,BWA-no-clip,2,0.5454545454545454
6228,BWA-std,2,0.09090909090909091
6228,NW-flex,2,1.0
6228,BWA-no-clip,3,0.6363636363636364
6228,BWA-std,3,0.18181818181818182
6228,NW-flex,3,1.0
6228,BWA-no-clip,4,0.6363636363636364
6228,BWA-std,4,0.09090909090909091
6228,NW-flex,4,1.0
6228,BWA-no-clip,5,0.6363636363636364
6228,BWA-std,5,0.2727272727272727
6228,NW-flex,5,1.0
6228,BWA-no-clip,6,0.6363636363636364
6228,BWA-std,6,0.2727272727272727
6228,NW-flex,6,1.0
6228,BWA-no-clip,7,0.8181818181818182
6228,BWA-std,7,0.2727272727272727
6228,NW-flex,7,1.0
6228,BWA-no-clip,8,0.9090909090909091
6228,BWA-std,8,0.45454545454545453
6228,NW-flex,8,1.0
6228,BWA-no-clip,9,0.9090909090909091
6228,BWA-std,9,0.45454545454545453
6228,NW-flex,9,1.0
6228,BWA-no-clip,10,0.9090909090909091
6228,BWA-std,10,0.45454545454545453
6228,NW-flex,10,1.0
6229,BWA-no-clip,1,0.5454545454545454
6229,BWA-std,1,0.09090909090909091
6229,NW-flex,1,1.0
6229,BWA-no-clip,2,0.5454545454545454
6229,BWA-std,2,0.09090909090909091
6229,NW-flex,2,1.0
6229,BWA-no-clip,3,0.5454545454545454
6229,BWA-std,3,0.18181818181818182
6229,NW-flex,3,1.0
6229,BWA-no-clip,4,0.7272727272727273
6229,BWA-std,4,0.09090909090909091
6229,NW-flex,4,1.0
6229,BWA-no-clip,5,0.8181818181818182
6229,BWA-std,5,0.2727272727272727
6229,NW-flex,5,1.0
6229,BWA-no-clip,6,0.8181818181818182
6229,BWA-std,6,0.36363636363636365
6229,NW-flex,6,1.0
6229,BWA-no-clip,7,1.0
6229,BWA-std,7,0.2727272727272727
6229,NW-flex,7,1.0
6229,BWA-no-clip,8,1.0
6229,BWA-std,8,0.45454545454545453
6229,NW-flex,8,1.0
6229,BWA-no-clip,9,1.0
6229,BWA-std,9,0.45454545454545453
6229,NW-flex,9,1.0
6229,BWA-no-clip,10,1.0
6229,BWA-std,10,0.45454545454545453
6229,NW-flex,10,1.0
6230,BWA-no-clip,1,0.09090909090909091
6230,BWA-std,1,0.09090909090909091
6230,NW-flex,1,1.0
6230,BWA-no-clip,2,0.09090909090909091
6230,BWA-std,2,0.09090909090909091
6230,NW-flex,2,1.0
6230,BWA-no-clip,3,0.5454545454545454
6230,BWA-std,3,0.18181818181818182
6230,NW-flex,3,1.0
6230,BWA-no-clip,4,0.8181818181818182
6230,BWA-std,4,0.09090909090909091
6230,NW-flex,4,1.0
