N,snv_offset,motif_len,arm,delta,lflank,n_loci,frac_P,frac_T,frac_M,frac_D,frac_score_eq_truth,frac_P_fwd,frac_T_fwd,frac_M_fwd,frac_D_fwd,frac_score_eq_truth_fwd,frac_P_rc,frac_T_rc,frac_M_rc,frac_D_rc,frac_score_eq_truth_rc
10,0,1,BWA-no-clip,1,7,399.0,0.9824561403508771,0.0,0.0,0.017543859649122806,0.9824561403508771,0.0,0.9824561403508771,0.0,0.017543859649122806,0.9824561403508771,0.9824561403508771,0.0,0.0,0.017543859649122806,0.9824561403508771
10,0,1,BWA-no-clip,1,8,399.0,0.9874686716791979,0.0,0.0,0.012531328320802004,0.9874686716791979,0.0,0.9874686716791979,0.0,0.012531328320802004,0.9874686716791979,0.9874686716791979,0.0,0.0,0.012531328320802004,0.9874686716791979
10,0,1,BWA-no-clip,1,9,399.0,0.9974937343358395,0.0,0.0,0.002506265664160401,0.9974937343358395,0.0,0.9974937343358395,0.0,0.002506265664160401,0.9974937343358395,0.9974937343358395,0.0,0.0,0.002506265664160401,0.9974937343358395
10,0,1,BWA-no-clip,1,10,399.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
10,0,1,BWA-no-clip,2,1,399.0,0.0,0.48872180451127817,0.0,0.5112781954887218,0.48872180451127817,0.0,0.48872180451127817,0.0,0.5112781954887218,0.48872180451127817,0.0,0.38847117794486213,0.0,0.6115288220551378,0.38847117794486213
10,0,1,BWA-no-clip,2,2,399.0,0.11278195488721804,0.3308270676691729,0.0,0.556390977443609,0.44360902255639095,0.0,0.44360902255639095,0.0,0.556390977443609,0.44360902255639095,0.11278195488721804,0.2781954887218045,0.0,0.6090225563909775,0.39097744360902253
10,0,1,BWA-no-clip,2,3,399.0,0.41353383458646614,0.19298245614035087,0.0,0.39348370927318294,0.606516290726817,0.0,0.606516290726817,0.0,0.39348370927318294,0.606516290726817,0.41353383458646614,0.15789473684210525,0.0,0.42857142857142855,0.5714285714285714
10,0,1,BWA-no-clip,2,4,399.0,0.6867167919799498,0.10526315789473684,0.0,0.20802005012531327,0.7919799498746867,0.0,0.7919799498746867,0.0,0.20802005012531327,0.7919799498746867,0.6867167919799498,0.09022556390977443,0.0,0.22305764411027568,0.7769423558897243
10,0,1,BWA-no-clip,2,5,399.0,0.9172932330827067,0.045112781954887216,0.0,0.03759398496240601,0.9624060150375939,0.0,0.9624060150375939,0.0,0.03759398496240601,0.9624060150375939,0.9172932330827067,0.045112781954887216,0.0,0.03759398496240601,0.9624060150375939
10,0,1,BWA-no-clip,2,6,399.0,0.9448621553884712,0.020050125313283207,0.0,0.03508771929824561,0.9649122807017544,0.0,0.9649122807017544,0.0,0.03508771929824561,0.9649122807017544,0.9448621553884712,0.020050125313283207,0.0,0.03508771929824561,0.9649122807017544
10,0,1,BWA-no-clip,2,7,399.0,0.974937343358396,0.010025062656641603,0.0,0.015037593984962405,0.9849624060150376,0.0,0.9849624060150376,0.0,0.015037593984962405,0.9849624060150376,0.974937343358396,0.010025062656641603,0.0,0.015037593984962405,0.9849624060150376
10,0,1,BWA-no-clip,2,8,399.0,0.9849624060150376,0.002506265664160401,0.0,0.012531328320802004,0.9874686716791979,0.0,0.9874686716791979,0.0,0.012531328320802004,0.9874686716791979,0.9849624060150376,0.002506265664160401,0.0,0.012531328320802004,0.9874686716791979
10,0,1,BWA-no-clip,2,9,399.0,0.9974937343358395,0.0,0.0,0.002506265664160401,0.9974937343358395,0.0,0.9974937343358395,0.0,0.002506265664160401,0.9974937343358395,0.9974937343358395,0.0,0.0,0.002506265664160401,0.9974937343358395
10,0,1,BWA-no-clip,2,10,399.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
10,0,1,BWA-no-clip,3,1,399.0,0.3483709273182957,0.06766917293233082,0.0,0.5839598997493735,0.41604010025062654,0.0,0.41604010025062654,0.0,0.5839598997493735,0.41604010025062654,0.3483709273182957,0.012531328320802004,0.0,0.6390977443609023,0.3609022556390977
10,0,1,BWA-no-clip,3,2,399.0,0.3182957393483709,0.07769423558897243,0.0,0.6040100250626567,0.39598997493734334,0.0,0.39598997493734334,0.0,0.6040100250626567,0.39598997493734334,0.3182957393483709,0.020050125313283207,0.0,0.6616541353383458,0.3383458646616541
10,0,1,BWA-no-clip,3,3,399.0,0.49122807017543857,0.05263157894736842,0.0,0.45614035087719296,0.543859649122807,0.0,0.543859649122807,0.0,0.45614035087719296,0.543859649122807,0.49122807017543857,0.03258145363408521,0.0,0.47619047619047616,0.5238095238095238
10,0,1,BWA-no-clip,3,4,399.0,0.706766917293233,0.03508771929824561,0.0,0.2581453634085213,0.7418546365914787,0.0,0.7418546365914787,0.0,0.2581453634085213,0.7418546365914787,0.706766917293233,0.017543859649122806,0.0,0.2756892230576441,0.7243107769423559
10,0,1,BWA-no-clip,3,5,399.0,0.924812030075188,0.022556390977443608,0.0,0.05263157894736842,0.9473684210526315,0.0,0.9473684210526315,0.0,0.05263157894736842,0.9473684210526315,0.924812030075188,0.007518796992481203,0.0,0.06766917293233082,0.9323308270676691
10,0,1,BWA-no-clip,3,6,399.0,0.949874686716792,0.012531328320802004,0.0,0.03759398496240601,0.9624060150375939,0.0,0.9624060150375939,0.0,0.03759398496240601,0.9624060150375939,0.949874686716792,0.005012531328320802,0.0,0.045112781954887216,0.9548872180451128
10,0,1,BWA-no-clip,3,7,399.0,0.9724310776942355,0.002506265664160401,0.0,0.02506265664160401,0.974937343358396,0.0,0.974937343358396,0.0,0.02506265664160401,0.974937343358396,0.9724310776942355,0.002506265664160401,0.0,0.02506265664160401,0.974937343358396
10,0,1,BWA-no-clip,3,8,399.0,0.9849624060150376,0.0,0.0,0.015037593984962405,0.9849624060150376,0.0,0.9849624060150376,0.0,0.015037593984962405,0.9849624060150376,0.9849624060150376,0.0,0.0,0.015037593984962405,0.9849624060150376
10,0,1,BWA-no-clip,3,9,399.0,0.9974937343358395,0.0,0.0,0.002506265664160401,0.9974937343358395,0.0,0.9974937343358395,0.0,0.002506265664160401,0.9974937343358395,0.9974937343358395,0.0,0.0,0.002506265664160401,0.9974937343358395
10,0,1,BWA-no-clip,3,10,399.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
10,0,1,BWA-no-clip,4,1,399.0,0.44611528822055135,0.06766917293233082,0.0,0.48621553884711777,0.5137844611528822,0.0,0.5137844611528822,0.0,0.48621553884711777,0.5137844611528822,0.44611528822055135,0.020050125313283207,0.0,0.5338345864661654,0.46616541353383456
10,0,1,BWA-no-clip,4,2,399.0,0.38596491228070173,0.06015037593984962,0.0,0.5538847117794486,0.44611528822055135,0.0,0.44611528822055135,0.0,0.5538847117794486,0.44611528822055135,0.38596491228070173,0.022556390977443608,0.0,0.5914786967418546,0.40852130325814534
10,0,1,BWA-no-clip,4,3,399.0,0.5363408521303258,0.03258145363408521,0.0,0.43107769423558895,0.568922305764411,0.0,0.568922305764411,0.0,0.43107769423558895,0.568922305764411,0.5363408521303258,0.020050125313283207,0.0,0.44360902255639095,0.556390977443609
10,0,1,BWA-no-clip,4,4,399.0,0.7593984962406015,0.017543859649122806,0.0,0.22305764411027568,0.7769423558897243,0.0,0.7769423558897243,0.0,0.22305764411027568,0.7769423558897243,0.7593984962406015,0.010025062656641603,0.0,0.23057644110275688,0.7694235588972431
10,0,1,BWA-no-clip,4,5,399.0,0.9473684210526315,0.010025062656641603,0.0,0.042606516290726815,0.9573934837092731,0.0,0.9573934837092731,0.0,0.042606516290726815,0.9573934837092731,0.9473684210526315,0.007518796992481203,0.0,0.045112781954887216,0.9548872180451128
10,0,1,BWA-no-clip,4,6,399.0,0.9624060150375939,0.002506265664160401,0.0,0.03508771929824561,0.9649122807017544,0.0,0.9649122807017544,0.0,0.03508771929824561,0.9649122807017544,0.9624060150375939,0.002506265664160401,0.0,0.03508771929824561,0.9649122807017544
10,0,1,BWA-no-clip,4,7,399.0,0.9849624060150376,0.0,0.0,0.015037593984962405,0.9849624060150376,0.0,0.9849624060150376,0.0,0.015037593984962405,0.9849624060150376,0.9849624060150376,0.0,0.0,0.015037593984962405,0.9849624060150376
10,0,1,BWA-no-clip,4,8,399.0,0.9874686716791979,0.0,0.0,0.012531328320802004,0.9874686716791979,0.0,0.9874686716791979,0.0,0.012531328320802004,0.9874686716791979,0.9874686716791979,0.0,0.0,0.012531328320802004,0.9874686716791979
10,0,1,BWA-no-clip,4,9,399.0,0.9974937343358395,0.0,0.0,0.002506265664160401,0.9974937343358395,0.0,0.9974937343358395,0.0,0.002506265664160401,0.9974937343358395,0.9974937343358395,0.0,0.0,0.002506265664160401,0.9974937343358395
10,0,1,BWA-no-clip,4,10,399.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
10,0,1,BWA-no-clip,5,1,399.0,0.43859649122807015,0.047619047619047616,0.0,0.5137844611528822,0.48621553884711777,0.0,0.48621553884711777,0.0,0.5137844611528822,0.48621553884711777,0.43859649122807015,0.010025062656641603,0.0,0.5513784461152882,0.44862155388471175
10,0,1,BWA-no-clip,5,2,399.0,0.40100250626566414,0.02756892230576441,0.0,0.5714285714285714,0.42857142857142855,0.0,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0.40100250626566414,0.005012531328320802,0.0,0.5939849624060151,0.40601503759398494
10,0,1,BWA-no-clip,5,3,399.0,0.5213032581453634,0.040100250626566414,0.0,0.43859649122807015,0.5614035087719298,0.0,0.5614035087719298,0.0,0.43859649122807015,0.5614035087719298,0.5213032581453634,0.020050125313283207,0.0,0.45864661654135336,0.5413533834586466
10,0,1,BWA-no-clip,5,4,399.0,0.7243107769423559,0.015037593984962405,0.0,0.2606516290726817,0.7393483709273183,0.0,0.7393483709273183,0.0,0.2606516290726817,0.7393483709273183,0.7243107769423559,0.012531328320802004,0.0,0.2631578947368421,0.7368421052631579
10,0,1,BWA-no-clip,5,5,399.0,0.9223057644110275,0.010025062656641603,0.0,0.06766917293233082,0.9323308270676691,0.0,0.9323308270676691,0.0,0.06766917293233082,0.9323308270676691,0.9223057644110275,0.010025062656641603,0.0,0.06766917293233082,0.9323308270676691
10,0,1,BWA-no-clip,5,6,399.0,0.9473684210526315,0.005012531328320802,0.0,0.047619047619047616,0.9523809523809523,0.0,0.9523809523809523,0.0,0.047619047619047616,0.9523809523809523,0.9473684210526315,0.005012531328320802,0.0,0.047619047619047616,0.9523809523809523
10,0,1,BWA-no-clip,5,7,399.0,0.9724310776942355,0.0,0.0,0.02756892230576441,0.9724310776942355,0.0,0.9724310776942355,0.0,0.02756892230576441,0.9724310776942355,0.9724310776942355,0.0,0.0,0.02756892230576441,0.9724310776942355
10,0,1,BWA-no-clip,5,8,399.0,0.9849624060150376,0.0,0.0,0.015037593984962405,0.9849624060150376,0.0,0.9849624060150376,0.0,0.015037593984962405,0.9849624060150376,0.9849624060150376,0.0,0.0,0.015037593984962405,0.9849624060150376
10,0,1,BWA-no-clip,5,9,399.0,0.9949874686716792,0.0,0.0,0.005012531328320802,0.9949874686716792,0.0,0.9949874686716792,0.0,0.005012531328320802,0.9949874686716792,0.9949874686716792,0.0,0.0,0.005012531328320802,0.9949874686716792
10,0,1,BWA-no-clip,5,10,399.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
10,0,1,BWA-std,-5,1,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,-5,2,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,-5,3,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,-5,4,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,-5,5,399.0,0.0,0.7368421052631579,0.0,0.2631578947368421,0.7368421052631579,0.0,0.7368421052631579,0.0,0.2631578947368421,0.7368421052631579,0.0,0.7368421052631579,0.0,0.2631578947368421,0.7368421052631579
10,0,1,BWA-std,-5,6,399.0,0.0,0.17042606516290726,0.7167919799498746,0.11278195488721804,0.17042606516290726,0.0,0.17042606516290726,0.7167919799498746,0.11278195488721804,0.17042606516290726,0.0,0.17042606516290726,0.7167919799498746,0.11278195488721804,0.17042606516290726
10,0,1,BWA-std,-5,7,399.0,0.0,0.047619047619047616,0.9022556390977443,0.05012531328320802,0.047619047619047616,0.0,0.047619047619047616,0.9022556390977443,0.05012531328320802,0.047619047619047616,0.0,0.045112781954887216,0.9022556390977443,0.05263157894736842,0.045112781954887216
10,0,1,BWA-std,-5,8,399.0,0.0,0.040100250626566414,0.9548872180451128,0.005012531328320802,0.040100250626566414,0.0,0.040100250626566414,0.9548872180451128,0.005012531328320802,0.040100250626566414,0.0,0.040100250626566414,0.7794486215538847,0.18045112781954886,0.040100250626566414
10,0,1,BWA-std,-5,9,399.0,0.0,0.0,0.9949874686716792,0.005012531328320802,0.0,0.0,0.0,0.9949874686716792,0.005012531328320802,0.0,0.0,0.0,0.7744360902255639,0.22556390977443608,0.0
10,0,1,BWA-std,-5,10,399.0,0.0,0.0,0.9924812030075187,0.007518796992481203,0.0,0.0,0.0,0.9924812030075187,0.007518796992481203,0.0,0.0,0.0,0.7343358395989975,0.2656641604010025,0.0
10,0,1,BWA-std,-4,1,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,-4,2,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,-4,3,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,-4,4,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,-4,5,399.0,0.0,0.0,0.7368421052631579,0.2631578947368421,0.0,0.0,0.0,0.7368421052631579,0.2631578947368421,0.0,0.0,0.0,0.7368421052631579,0.2631578947368421,0.0
10,0,1,BWA-std,-4,6,399.0,0.0,0.0,0.8771929824561403,0.12280701754385964,0.0,0.0,0.0,0.8771929824561403,0.12280701754385964,0.0,0.0,0.0,0.8771929824561403,0.12280701754385964,0.0
10,0,1,BWA-std,-4,7,399.0,0.0,0.0,0.9373433583959899,0.06265664160401002,0.0,0.0,0.0,0.9373433583959899,0.06265664160401002,0.0,0.0,0.0,0.7719298245614035,0.22807017543859648,0.0
10,0,1,BWA-std,-4,8,399.0,0.0,0.0,0.9924812030075187,0.007518796992481203,0.0,0.0,0.0,0.9924812030075187,0.007518796992481203,0.0,0.0,0.0,0.7769423558897243,0.22305764411027568,0.0
10,0,1,BWA-std,-4,9,399.0,0.0,0.0,0.9949874686716792,0.005012531328320802,0.0,0.0,0.0,0.9949874686716792,0.005012531328320802,0.0,0.0,0.0,0.7368421052631579,0.2631578947368421,0.0
10,0,1,BWA-std,-4,10,399.0,0.0,0.002506265664160401,0.8220551378446115,0.17543859649122806,0.002506265664160401,0.0,0.002506265664160401,0.8220551378446115,0.17543859649122806,0.002506265664160401,0.0,0.0,0.7368421052631579,0.2631578947368421,0.0
10,0,1,BWA-std,-3,1,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,-3,2,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,-3,3,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,-3,4,399.0,0.0,0.7017543859649122,0.0,0.2982456140350877,0.7017543859649122,0.0,0.7017543859649122,0.0,0.2982456140350877,0.7017543859649122,0.0,0.7017543859649122,0.0,0.2982456140350877,0.7017543859649122
10,0,1,BWA-std,-3,5,399.0,0.0,0.16290726817042606,0.731829573934837,0.10526315789473684,0.16290726817042606,0.0,0.16290726817042606,0.731829573934837,0.10526315789473684,0.16290726817042606,0.0,0.16290726817042606,0.731829573934837,0.10526315789473684,0.16290726817042606
10,0,1,BWA-std,-3,6,399.0,0.0,0.045112781954887216,0.8696741854636592,0.08521303258145363,0.045112781954887216,0.0,0.045112781954887216,0.8696741854636592,0.08521303258145363,0.045112781954887216,0.0,0.045112781954887216,0.6992481203007519,0.2556390977443609,0.045112781954887216
10,0,1,BWA-std,-3,7,399.0,0.0,0.02756892230576441,0.9398496240601504,0.03258145363408521,0.02756892230576441,0.0,0.02756892230576441,0.9398496240601504,0.03258145363408521,0.02756892230576441,0.0,0.02756892230576441,0.731829573934837,0.24060150375939848,0.02756892230576441
10,0,1,BWA-std,-3,8,399.0,0.0,0.007518796992481203,0.9799498746867168,0.012531328320802004,0.007518796992481203,0.0,0.007518796992481203,0.9799498746867168,0.012531328320802004,0.007518796992481203,0.0,0.007518796992481203,0.7343358395989975,0.2581453634085213,0.007518796992481203
10,0,1,BWA-std,-3,9,399.0,0.0,0.002506265664160401,0.8170426065162907,0.18045112781954886,0.002506265664160401,0.0,0.002506265664160401,0.8170426065162907,0.18045112781954886,0.002506265664160401,0.0,0.002506265664160401,0.7343358395989975,0.2631578947368421,0.002506265664160401
10,0,1,BWA-std,-3,10,399.0,0.7343358395989975,0.002506265664160401,0.040100250626566414,0.22305764411027568,0.7368421052631579,0.0,0.7368421052631579,0.040100250626566414,0.22305764411027568,0.7368421052631579,0.7343358395989975,0.002506265664160401,0.002506265664160401,0.2606516290726817,0.7368421052631579
10,0,1,BWA-std,-2,1,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,-2,2,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,-2,3,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,-2,4,399.0,0.0,0.0,0.6917293233082706,0.3082706766917293,0.0,0.0,0.0,0.6917293233082706,0.3082706766917293,0.0,0.0,0.0,0.6917293233082706,0.3082706766917293,0.0
10,0,1,BWA-std,-2,5,399.0,0.0,0.0,0.8897243107769424,0.11027568922305764,0.0,0.0,0.0,0.8897243107769424,0.11027568922305764,0.0,0.0,0.0,0.7268170426065163,0.2731829573934837,0.0
10,0,1,BWA-std,-2,6,399.0,0.0,0.0,0.9448621553884712,0.05513784461152882,0.0,0.0,0.0,0.9448621553884712,0.05513784461152882,0.0,0.0,0.0,0.7017543859649122,0.2982456140350877,0.0
10,0,1,BWA-std,-2,7,399.0,0.0,0.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0.7192982456140351,0.2807017543859649,0.0
10,0,1,BWA-std,-2,8,399.0,0.0,0.0,0.8020050125313283,0.19799498746867167,0.0,0.0,0.0,0.8020050125313283,0.19799498746867167,0.0,0.0,0.0,0.7218045112781954,0.2781954887218045,0.0
10,0,1,BWA-std,-2,9,399.0,0.7293233082706767,0.0,0.010025062656641603,0.2606516290726817,0.7293233082706767,0.0,0.7293233082706767,0.010025062656641603,0.2606516290726817,0.7293233082706767,0.7293233082706767,0.0,0.002506265664160401,0.2681704260651629,0.7293233082706767
10,0,1,BWA-std,-2,10,399.0,0.7343358395989975,0.0,0.005012531328320802,0.2606516290726817,0.7343358395989975,0.0,0.7343358395989975,0.005012531328320802,0.2606516290726817,0.7343358395989975,0.7343358395989975,0.0,0.002506265664160401,0.2631578947368421,0.7343358395989975
10,0,1,BWA-std,-1,1,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,-1,2,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,-1,3,399.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
10,0,1,BWA-std,-1,4,399.0,0.002506265664160401,0.0,0.6917293233082706,0.3057644110275689,0.002506265664160401,0.0,0.0,0.6942355889724311,0.3057644110275689,0.0,0.002506265664160401,0.0,0.6917293233082706,0.3057644110275689,0.002506265664160401
10,0,1,BWA-std,-1,5,399.0,0.0,0.0,0.7117794486215538,0.2882205513784461,0.0,0.0,0.0,0.7117794486215538,0.2882205513784461,0.0,0.0,0.0,0.7117794486215538,0.2882205513784461,0.0
10,0,1,BWA-std,-1,6,399.0,0.0,0.0,0.6967418546365914,0.3032581453634085,0.0,0.0,0.0,0.6967418546365914,0.3032581453634085,0.0,0.0,0.0,0.6967418546365914,0.3032581453634085,0.0
10,0,1,BWA-std,-1,7,399.0,0.0,0.0,0.7117794486215538,0.2882205513784461,0.0,0.0,0.0,0.7117794486215538,0.2882205513784461,0.0,0.0,0.0,0.7117794486215538,0.2882205513784461,0.0
10,0,1,BWA-std,-1,8,399.0,0.7192982456140351,0.0,0.007518796992481203,0.2731829573934837,0.7192982456140351,0.0,0.7192982456140351,0.007518796992481203,0.2731829573934837,0.7192982456140351,0.7192982456140351,0.0,0.007518796992481203,0.2731829573934837,0.7192982456140351
10,0,1,BWA-std,-1,9,399.0,0.7268170426065163,0.0,0.0,0.2731829573934837,0.7268170426065163,0.0,0.7268170426065163,0.0,0.2731829573934837,0.7268170426065163,0.7268170426065163,0.0,0.0,0.2731829573934837,0.7268170426065163
10,0,1,BWA-std,-1,10,399.0,0.7268170426065163,0.0,0.005012531328320802,0.2681704260651629,0.7268170426065163,0.0,0.7268170426065163,0.005012531328320802,0.2681704260651629,0.7268170426065163,0.7268170426065163,0.0,0.005012531328320802,0.2681704260651629,0.7268170426065163
10,0,1,BWA-std,0,1,399.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
10,0,1,BWA-std,0,2,399.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
10,0,1,BWA-std,0,3,399.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
10,0,1,BWA-std,0,4,399.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
10,0,1,BWA-std,0,5,399.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
10,0,1,BWA-std,0,6,399.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
10,0,1,BWA-std,0,7,399.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
10,0,1,BWA-std,0,8,399.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
10,0,1,BWA-std,0,9,399.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
10,0,1,BWA-std,0,10,399.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
10,0,1,BWA-std,1,1,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,1,2,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,1,3,399.0,0.0,0.0,0.9924812030075187,0.007518796992481203,0.0,0.0,0.0,0.9924812030075187,0.007518796992481203,0.0,0.0,0.0,0.9824561403508771,0.017543859649122806,0.0
10,0,1,BWA-std,1,4,399.0,0.0,0.0,0.9974937343358395,0.002506265664160401,0.0,0.0,0.0,0.9974937343358395,0.002506265664160401,0.0,0.0,0.0,0.9974937343358395,0.002506265664160401,0.0
10,0,1,BWA-std,1,5,399.0,0.0,0.0,0.9573934837092731,0.042606516290726815,0.0,0.0,0.0,0.9573934837092731,0.042606516290726815,0.0,0.0,0.0,0.9573934837092731,0.042606516290726815,0.0
10,0,1,BWA-std,1,6,399.0,0.0,0.0,0.9774436090225563,0.022556390977443608,0.0,0.0,0.0,0.9774436090225563,0.022556390977443608,0.0,0.0,0.0,0.9774436090225563,0.022556390977443608,0.0
10,0,1,BWA-std,1,7,399.0,0.0,0.0,0.9824561403508771,0.017543859649122806,0.0,0.0,0.0,0.9824561403508771,0.017543859649122806,0.0,0.0,0.0,0.9824561403508771,0.017543859649122806,0.0
10,0,1,BWA-std,1,8,399.0,0.9874686716791979,0.0,0.0,0.012531328320802004,0.9874686716791979,0.0,0.9874686716791979,0.0,0.012531328320802004,0.9874686716791979,0.9874686716791979,0.0,0.0,0.012531328320802004,0.9874686716791979
10,0,1,BWA-std,1,9,399.0,0.9974937343358395,0.0,0.0,0.002506265664160401,0.9974937343358395,0.0,0.9974937343358395,0.0,0.002506265664160401,0.9974937343358395,0.9974937343358395,0.0,0.0,0.002506265664160401,0.9974937343358395
10,0,1,BWA-std,1,10,399.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
10,0,1,BWA-std,2,1,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,2,2,399.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,0,1,BWA-std,2,3,399.0,0.0,0.0,0.9899749373433584,0.010025062656641603,0.0,0.0,0.0,0.9899749373433584,0.010025062656641603,0.0,0.0,0.0,0.9899749373433584,0.010025062656641603,0.0
10,0,1,BWA-std,2,4,399.0,0.0,0.0,0.9774436090225563,0.022556390977443608,0.0,0.0,0.0,0.9774436090225563,0.022556390977443608,0.0,0.0,0.0,0.9774436090225563,0.022556390977443608,0.0
10,0,1,BWA-std,2,5,399.0,0.0,0.0,0.9874686716791979,0.012531328320802004,0.0,0.0,0.0,0.9874686716791979,0.012531328320802004,0.0,0.0,0.0,0.9874686716791979,0.012531328320802004,0.0
10,0,1,BWA-std,2,6,399.0,0.0,0.0,0.9774436090225563,0.022556390977443608,0.0,0.0,0.0,0.9774436090225563,0.022556390977443608,0.0,0.0,0.0,0.9774436090225563,0.022556390977443608,0.0
10,0,1,BWA-std,2,7,399.0,0.0,0.0,0.9899749373433584,0.010025062656641603,0.0,0.0,0.0,0.9899749373433584,0.010025062656641603,0.0,0.0,0.0,0.9899749373433584,0.010025062656641603,0.0
